203114702,203112657,203009920,203006433,203218547,100822840
103427967,200330442,200138724,100213002,200126721,200331635
203013316,100315142,202819299,202808638,200231823,203215678
203026318,202333000,201423037,201421356,203028505,201827620
202424204,200917673,202723081,202219156,201011458,202431253
203212818,202722255,202523899,201138654,202523946,202125648
103311967,103531419,103516954,203110430,202235518,102926066
100614210,202627314,202334874,202519690,202540782,103010386
203111952,202429831,203025007,203122086,202605215,103208272
203219219,203319857,200721334,201722527,101233067,203139129
200232254,203105999,203210830,103338876,103421606,103425994
202722363,101929586,200403733,202819297,102309799,201332016
200835232,200532455,202213575,202429491,202315003,101936674
202819114,202530637,203215532,203125319,202017153,200328752
203103752,200211838,202226045,202117196,103330778,101827536
200221443,200334799,202528236,201711906,203115162,201823568
202216093,100121362,200218595,201029774,202618753,102222049
200915737,100131343,203210122,203009384,103340059,100509530
203229269,203229571,203241732,203240652,103551855,103559363
203111724,201328269,100623010,202538159,103436394,103551842
202925526,203215696,200319354,203025432,103014778,100528903
103619215,203234814,202925822,202718405,202419275,202330008
203233548,203112273,102642995,202928423,203228394,203241422
203015756,202542920,202615553,200517900,200124513,200326022
203211866,203010343,102631545,202817984,200330820,100115238
202706239,203127377,203237493,103404378,102036624,103535998
200833320,200624735,103524476,103560637,103555324,103134780
203226927,203222038,200124262,202527791,202225118,200423473
203320314,103561572,202603489,203238346,203122661,203218508
203224933,202413506,102204888,102618571,100314856,103110839
203242707,203237948,203239613,203026305,103557685,103537556
103115255,202329342,103115104,101350668,101459233,103009462
101119750,103545956,203223492,202805932,203216958,103527974
201130296,203214011,203225205,202628238,202605851,103522356
203236033,203236796,202407751,103555348,202429172,103619179
203231515,201129594,203235399,202936257,103618783,103520120
203232660,203236613,203224603,203136678,203228559,203226501
100114729,203015086,203120091,202131586,203031576,201525412
203007398,103013203,202720082,201813322,200518107,100422938
202826062,200408762,202427683,201513395,100333453,202612768
203117223,203005276,201523986,102532470,202322747,202807652
103554954,203238645,203241222,203242295,203226762,103539874
103539356,203117457,202225118,201139679,202933469,203112559
203136356,202804532,202930315,102324536,200120139,103232146
203215148,203129239,203123192,203209619,202924617,202607965
203218392,201524601,103333475,100222474,100509723,103339271
203114235,201821706,102936387,201726677,103218476,103217551
103201537,200319452,202428981,202410416,200530552,202030445
202128861,100316300,200513449,202127873,202124367,103023389
103006221,202825426,201832295,202805646,101716514,100132962
201220648,201130925,203137188,203225209,203221562,103431229
103520448,202603109,203014310,103138483,201925064,202612085
103122396,203014814,202035903,200726269,101634491,202612254
100732913,202529414,202332252,103232062,100826111,103407597
202629849,201920091,200519550,203207526,203123237,100930961
202936573,101026090,202603090,100114812,200421031,201124847
203130486,203124391,203127278,203125468,203020998,103422144
203031254,202222923,203228577,200730054,202928332,201424122
201126007,200515486,103339019,200120698,100509113,100131226
200415571,203124434,201123214,203231680,103544884,103535820
102022798,201933690,201930393,200324539,200317877,103518515
203226019,200334060,202703861,203226149,203241423,103562005
201130296,202801758,203029804,100208517,103024874,103118386
202617267,202430959,200318731,203112117,201329572,102932276
103239365,203204197,103529113,103220852,103439342,101618586
203106456,201727204,203125806,202523738,100332893,103329640
203319859,103525023,103312863,203242803,101534511,100614170
202826487,201135971,203230492,201125452,202916321,201022745
203105165,200415571,203131194,203017831,102618571,103009462
103545035,203208507,203319582,102316796,203240439,103338521
203130486,202338289,203234108,203021872,203229911,103540047
202820862,200834477,202616113,203122516,203213866,100511802
203115699,201025359,202523738,100815270,100628217,201715871
203113029,202118447,202431182,201826383,200725102,203127546
203215804,201513522,202807865,202818589,203228222,103520229
203129893,203238062,203116079,201426517,103532790,103020585
202721747,201920231,202426398,203007154,100231331,103220135
202810095,100321602,202136700,202925386,202326078,201029223
202236610,201123499,203025434,200326854,102545236,102032679
203132220,202941114,201322960,202927840,202421169,100521122
202421043,200914658,102921537,202524167,200522966,101619959
202931699,202117697,203106833,203017831,100129272,103521470
103125007,200716497,201340424,203010824,102630794,102642700
203219603,203107939,202931862,203214871,103328328,103537467
203229619,202215909,200835485,203130747,203121037,202535143
203243002,102723818,203230697,203319510,103619432,103520192
203013590,203125734,203125742,203134983,200409364,200320043
203024208,202628414,202627331,200819893,200136640,203205161
202612258,202323299,203231680,203130372,103421019,103527374
203243024,103561839,103554637,202617559,103561499,103311639
202929077,202939761,203108361,202824729,101102049,103535074
202814920,202603218,201927686,102216957,102923558,102318789
103428476,201731410,202726004,203133321,203133200,100529009
202934026,202825929,202817132,203018185,102222928,101320712
203129190,201016598,202232598,203133285,203029688,202529756
201930041,201620923,201023305,103546717,103523679,103310483
203136356,103008240,101347586,202801322,200919820,203116483
103126135,102142909,202413198,201138654,202810631,100118911
200920171,203319582,103618779,103523575,102417416,103619548
203235544,203110396,203106381,203233226,203235309,103424829
203231647,103544776,203210305,203242179,203240949,103550771
203134419,203004989,202613470,202817132,202822836,100217766
203207667,203226427,203226257,203227821,101523108,103541181
202920652,201327345,201518341,100129477,201927983,200526967
103336311,103125007,103109900,200231982,200121662,103225703
103549562,202605715,103561777,103562036,103561990,103420525
203235650,202429378,103561708,202819453,103518855,103522035
200516474,203123105,202416990,202927766,202426979,102210309
203004675,201730292,103551882,100509511,103228605,101444530
203123831,203231744,202915227,201216589,200728660,202703146
101832115,203217822,200725145,202528428,202702788,203218150
202922691,200929001,100524157,200616484,102518137,102125103
203130486,201021831,100114503,100133143,203025705,200404998
202811196,201822518,201517029,100124018,203124058,101031190
201122415,100139116,201522036,200213242,200126721,202809070
203232308,102523312,103416849,202414091,202526273,202611317
103558382,203235321,203019253,203229919,103544907,103441427
202934572,201327163,201218768,200316423,101353582,103523032
101836128,202703187,202923532,200133069,201628002,202811419
202916760,200731246,201233046,201326961,202928078,201013448
103619312,202414805,103559179,103559302,103541736,103619520
203211548,200404206,203210614,203231184,203229911,101349740
103561415,203118345,202224543,202034314,202129703,103541929
101920577,101737725,101732922,202231981,202429602,101824717
203131294,200922505,201020723,103025470,102139667,103524583
200139692,203240998,100116412,103518756,103561979,103561621
203219901,202826283,203237634,101833030,103307604,103421965
203232261,203242749,103547415,203235631,203240893,103557515
203241462,203210639,203123237,203109748,203224358,101344485
203126349,202222727,103205338,201815491,103527974,103032530
101259509,202721162,202915867,201817190,102722988,103030550
203028505,203128997,103133575,103006431,103224640,103543071
203220796,202813817,201420710,103518281,102822608,102542886
103320355,203131294,202923752,203241807,103517862,103558972
203218041,201530418,200137073,100627347,200625202,201136047
103437437,200525004,200322795,201232416,201920370,202934676
203236798,203125645,203018949,202723972,201016198,203207812
201526086,200125584,100115635,100321680,201818100,102915008
202116719,203210805,200223916,202810631,203025664,203130144
203235374,203118682,203009071,200932129,202410131,202023823
203134416,200521076,102626955,201832265,102934209,103553184
202916438,202616987,203133768,201512510,203237433,103341477
202810274,200316992,201529506,202628318,200529374,203023481
203216961,203231095,203207400,200836422,102716893,102122189
202917407,202702532,202316282,202536844,201421643,202019173
103553683,202821683,202538212,200830238,100124111,100130364
201130782,100115027,202925386,200730341,201132150,200419357
203319383,203215120,202424685,200618420,203242670,103519182
202932339,202213958,200138724,202213946,201612113,200413711
202925078,102936849,100139116,100715356,100730093,101344925
203101614,100431706,202914789,203123828,101616263,101616450
203241908,203241790,203116941,203235991,203242843,101345877
200329780,201128156,201610259,202533482,200221493,100114200
202927002,202603244,202928074,202121336,203109223,201518424
103332179,100324714,203237998,103547134,103544884,103548228
203214497,201619371,203218938,203234257,203234639,103561013
203030481,200925160,201516416,200634289,100223546,103222594
103120338,102228484,203021633,202931470,100211074,200516401
202709084,202608768,201519783,202919099,200335742,100615413
203229395,203240952,203238062,103545801,103560724,103561329
203236304,103540356,203123743,202531668,203133793,103524511
203319989,203319621,203214070,203319927,203319908,103559012
203242396,203232788,203130464,103403699,103557429,103233440
103528560,103528697,103545035,202322040,200832147,203219387
203212818,202717350,202523899,201724680,202523946,202531089
203229176,203125936,203236557,203017831,102321074,103551842
103119554,203015086,202931857,203216634,203107252,103418568
203208081,103321611,203008208,203107639,203006346,103550334
103137709,203215876,203125808,202802827,203017313,102212601
203242969,203139161,203234666,203234446,103220611,103547515
203230839,203225677,203120535,200834854,203117062,101733001
203213555,201024352,201825540,202725794,202528366,201339514
203126575,203018335,203231884,203229474,203031077,102216462
202035205,201720631,201017712,202517949,202040846,102523728
203230892,203129343,203226885,203204646,103309759,103017442
103562062,202408664,100114503,203016987,103561307,103618814
101732922,101923613,201028939,202706755,100118248,202517949
203209521,202235359,203206475,203204131,202410363,102619698
203228735,203226047,203204936,203240719,103522022,203138170
202922652,103234775,100613721,200531732,100217014,203026999
201522485,200325218,200120155,200136369,202541176,103520448
103561423,102517781,202722688,103323064,103309623,102025189
103540830,203215745,202522758,102621528,203242696,103557242
201122326,200332820,202925333,202237328,200331823,102707487
203239445,203231414,201728526,203234690,203217398,103561763
202410848,201328152,201020347,200917027,203136327,203106632
101935417,103330050,103112541,100116565,200123299,102137855
103036342,200720515,200407902,200220776,202702683,102923015
203122757,102419984,203109066,202805723,202030434,103545806
202615224,200831628,201427382,201428564,100115084,101249112
202717851,201222153,202027970,103005919,200321418,102827795
202316314,201231757,203012481,203230540,202808491,200629065
203234814,103551078,203230128,203241485,103539088,103543359
201126206,201811758,203119964,203218150,102928555,101817378
203122777,203015867,203206550,203126197,203131157,203021445
203012434,203214288,200417893,203206703,203210225,202802917
202627314,201125058,200329780,201138654,201613719,200626343
203109223,201718046,202021623,202606140,202117053,202418747
203229256,203225487,203120166,203008325,103526978,202803589
203109908,202923149,202041045,200221555,201520447,103525022
101935417,100120988,201627039,201029830,200826328,200827603
201232087,200619600,202413676,200421660,203128112,101621158
203026599,203027583,202714200,200731136,202720099,202706092
203238252,201524694,102532470,200525408,202807982,200334674
201827745,201819552,200229756,201028416,200231571,101115239
203205433,202518155,203017297,203220501,103307253,103554071
203123081,201025875,202529164,203008795,200131351,102832582
100315224,200721287,200221022,202531384,100121166,102208393
202921905,202820925,200325218,200336791,200220992,202916408
203213942,200619498,201728380,202239484,201012771,201916919
202712155,103128758,201439884,203118209,103217551,101834773
202938361,202538966,203242742,203104781,200336877,103619930
102407209,102936849,202932370,100525760,100513901,100334135
203225367,200615614,203204646,203222660,202918463,103553933
