203108820,201927531,100211074,103428415,202927035,102939068
203128467,202919225,202028209,202431900,100828504,103404130
101259974,203110238,202628414,203018694,202234795,100320780
203231939,100208392,203103777,100118271,103320717,103304869
203238502,203233743,203238875,103551707,103519384,103402941
203235496,103525327,203015769,103224071,202332570,202328796
103526664,203118579,202122445,102617249,101731939,102627183
203027757,203117555,103217787,103208330,103407671,102726708
103518368,103533370,203235496,201430764,201337937,203130357
203237218,103550268,200717197,103416720,103113428,103549542
103551498,203107190,203016489,201823293,203238109,203021690
202816712,202538883,201626396,201715225,201016925,103023466
100127225,202914790,202127873,203103788,203007739,203101701
100521287,201140957,203031044,202533307,202926617,100130389
203239457,203239412,203239327,103527642,202230002,203232732
103444396,103548265,203235987,203235213,100440391,103546457
103521287,102417910,200512879,201328671,202026677,201613234
103555300,202534609,203239590,202921148,103551325,103537791
203233708,102023156,201730813,203124996,203232952,203128555
103554637,202936543,103554353,103554644,103554625,103554690
202930566,201936710,201123389,100314809,200716031,201926929
203215538,203115426,202536970,202709443,203225933,201339969
203236851,103527933,103524569,203208183,201016684,103329791
100816146,203136525,203205383,202940214,201025931,103551345
203239642,103554637,203239630,101345123,103417763,102828930
202409337,202531390,202338728,200403714,201515360,102633999
103136106,200316839,202917128,203115747,200933895,101830761
203017571,100130676,203234470,201927152,203118465,102518842
203238566,203238329,103550148,103523389,103330185,103553783
203223746,202610180,103136973,102828652,103544783,103525671
201826918,201220446,203006380,200213558,102836133,101833363
103555582,103554877,203238530,203234002,203208129,202523899
103332555,103303113,203238779,203238716,100213645,103336126
203216293,203116749,103520749,103550771,103553777,101727580
103546359,203236420,201924201,200410087,202226756,100323858
203234102,202607080,202409206,203206884,100415763,103401413
203213603,203007246,203023166,100430670,203205161,103424343
202129288,201128769,202315725,200328157,200138933,200120188
202521519,200718745,201519783,100114179,103122560,101444675
203209131,103556564,200215187,201624890,203238365,103518225
100521287,200220428,200319120,200123059,200121719,102209531
203132688,103417770,201513379,101353582,103554991,103552580
103532387,200532371,200335887,203236260,200531474,103552026
203014567,201629718,203113362,200120166,101735339,102916976
203232344,203221503,203232505,103548190,103555123,103555395
202722844,201723350,200818884,201730292,200227484,101626966
203221484,203028724,202625393,203218450,102125486,103213901
203123166,202629359,200929051,101527979,103543187,103215488
201439402,202923401,203106602,203220382,202919088,103407206
102714753,201919063,202928521,202016276,102518137,101826665
201440527,201818100,202923532,203026302,202520037,203024845
201015380,202021414,203237998,202701708,101104740,102728043
100819397,203209912,203227309,103432899,102021749,103422766
203232443,203015126,101118848,202409206,203128893,100419812
203216776,103537725,200415571,202931965,200629896,103537556
202521582,203008221,200932439,202526978,202427105,200914552
202602400,202721767,202722870,203137271,200124531,101340613
202934913,201929752,203214782,203103582,202613638,103521526
